,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,mean_h,mean_s,mean_v,stddev_h,stddev_s,stddev_v,label
20,113.58897399902344,103.3756103515625,89.86053466796875,74.4391203292013,69.4048453775623,59.92146543909308,100.41181945800781,67.10914611816406,119.11065673828125,32.104083164492316,32.9400242982963,74.79199116281096,1
21,113.05767822265625,102.83061218261719,89.55642700195312,74.73376737437215,69.65630001385274,60.003220450497075,100.45320129394531,66.37615966796875,118.41741943359375,32.7747384249886,32.954503668082495,75.07473643192561,1
22,112.69857788085938,102.8040771484375,89.48728942871094,75.10578961843119,70.01018126975345,60.36080802615455,100.24520874023438,66.70526123046875,118.43508911132812,33.43587893438901,33.4810420413833,75.51044334982466,1
23,113.10432434082031,102.80667114257812,89.43040466308594,74.73239160387705,69.55586363452815,59.85935544525276,100.64263916015625,66.54791259765625,118.31817626953125,32.765172017428945,32.7410288290897,75.03402908316535,1
24,112.59561157226562,102.86106872558594,89.43731689453125,74.46252839541897,69.4636526257703,59.91055554573828,100.29544067382812,66.39334106445312,118.31538391113281,32.64859399211188,33.07857440345378,74.89691547820732,1
25,144.84677124023438,137.74362182617188,122.69184875488281,75.2444603260967,67.19797637412087,54.63519288181368,111.03329467773438,51.035400390625,155.2259521484375,27.193832705530635,25.6460927715912,71.89170556758046,1
26,139.86648559570312,132.08743286132812,117.21202087402344,77.14989177317639,69.32221178070265,56.95642203810187,110.60006713867188,51.969451904296875,149.3036651611328,28.390808208259035,26.659511165132958,74.7984270144247,1
27,140.24319458007812,131.5010528564453,117.05433654785156,75.83807630618014,67.99504294866436,55.9847355212324,110.62794494628906,51.45201110839844,149.02040100097656,28.884650709236997,27.09822725218043,73.56794346287502,1
28,142.56044006347656,133.24974060058594,118.21617126464844,74.43619530156909,66.58391072621288,54.02940055746129,111.57841491699219,52.32780456542969,150.62319946289062,27.737139779044945,26.25120288077084,72.08374909547867,1
29,140.1925048828125,131.87399291992188,116.39454650878906,75.57500681606982,67.34762661876522,54.747840206228574,111.0615234375,52.82359313964844,148.8932647705078,27.83154849841746,26.45203984557129,73.34812114023576,1
30,129.8225555419922,116.44384765625,101.748046875,74.70078553328283,65.56948304603337,53.433408810345476,109.22807312011719,56.48597717285156,134.55001831054688,30.08615558153441,29.12276941047519,74.10869039831547,1
31,122.86807250976562,107.11056518554688,92.03041076660156,72.8894099236922,63.35002325365147,52.201772583917574,110.89476013183594,60.92906188964844,124.77729797363281,27.066091718836198,32.44342544530895,72.65760254368651,1
32,126.21244812011719,113.48626708984375,100.48898315429688,75.81466312802031,68.8802399225499,58.21840482709512,109.51602172851562,55.93165588378906,129.80409240722656,27.384304517902503,27.610056122306172,75.53058451865537,1
33,125.8751220703125,113.05685424804688,100.11186218261719,75.44011025695019,68.48488123327576,57.780784287448085,109.38880920410156,56.26814270019531,129.49853515625,28.122434169166347,27.485248542740145,75.15243053446139,1
34,127.55133056640625,114.59555053710938,101.54135131835938,75.31739393096298,68.63313705619856,58.16169508303339,109.24089050292969,56.54280090332031,131.25318908691406,26.544856290280666,27.327630835774016,74.9951247432264,1
35,126.36790466308594,113.64230346679688,100.86860656738281,75.58765304604626,68.81244820911353,58.34453270555968,108.67491149902344,55.883056640625,130.08306884765625,27.890155313109755,27.321168059822075,75.29932698238505,1
36,127.19258117675781,114.34815979003906,101.42430114746094,75.86725934513593,68.99546523056911,58.33930540663177,110.91729736328125,55.880706787109375,130.83082580566406,25.514952745286287,27.050006296904282,75.55939106726727,1
37,126.348388671875,113.77052307128906,100.80169677734375,76.04348129332526,69.2186232337463,58.56105270650113,109.52847290039062,56.23451232910156,130.1733856201172,26.960743621387042,27.515281947707447,75.77247662036376,1
38,126.96688842773438,114.59564208984375,101.19061279296875,76.46329292287973,69.39173838615632,58.5174165364556,109.43011474609375,56.39961242675781,131.02647399902344,27.085634396496264,27.275262877921964,76.15583836272775,1
39,126.62852478027344,114.02165222167969,100.95321655273438,76.4981092267487,69.60058650893217,58.868090902411716,108.88137817382812,56.225830078125,130.5825653076172,27.62702922950462,27.73753165212736,76.20679960967574,1
40,127.06120300292969,114.64567565917969,101.40493774414062,76.29274759832425,69.5222241370603,58.89195804352844,108.37210083007812,56.4691162109375,131.1403350830078,28.03824508953388,27.55869853231623,75.97899139938228,1
41,128.4021453857422,115.548095703125,102.16900634765625,76.57280766654281,69.5497868990393,58.65888542202333,110.08427429199219,56.51622009277344,132.27439880371094,25.819414092103823,26.65546082679981,76.20790739170121,1
42,124.87980651855469,112.87445068359375,101.81765747070312,71.70737419098461,66.38566810871338,57.761850834668905,104.88079833984375,53.3221435546875,128.9873046875,30.07536939402195,27.588280183995558,71.53682943960018,1
43,124.88470458984375,112.82635498046875,101.77647399902344,71.95944182326092,66.71032700779745,58.054306988634345,106.5078125,54.18440246582031,129.22747802734375,28.910532305265985,27.67673491437598,71.72831273452078,1
44,124.92800903320312,113.25788879394531,102.34205627441406,71.78862383161163,66.56767448223272,57.96406746014024,105.35362243652344,52.79142761230469,129.30332946777344,30.71670585654116,27.77847671628621,71.60001352763022,1
45,124.864990234375,113.05856323242188,102.35328674316406,71.63437338896728,66.47482020821866,57.938307126976014,104.79647827148438,52.98704528808594,129.27328491210938,30.52355833335704,27.776823809429466,71.43647873166391,1
46,125.11891174316406,113.16658020019531,101.70402526855469,73.79521281119716,67.94012153504056,58.82520768752803,106.61801147460938,54.25901794433594,129.69505310058594,29.93680918600254,27.695131834079632,73.5624838867393,1
47,127.27635192871094,116.57073974609375,105.75747680664062,71.07496704038745,66.48421044735542,58.18141522235493,105.4111328125,51.372314453125,132.68763732910156,30.50323230000365,27.467812730467656,70.63909551330485,1
48,125.2923583984375,113.15420532226562,102.12481689453125,72.33603120238064,66.8245163478411,58.04606075380013,105.73805236816406,53.915557861328125,129.92523193359375,29.990539113104,28.01876983872091,72.08711224806791,1
49,109.46090698242188,98.40727233886719,84.30255126953125,71.32773307366065,66.16357340907908,56.75083069226836,98.50700378417969,70.03691101074219,113.86891174316406,31.285902419537457,34.31399365280052,71.82909994358717,1
50,111.77218627929688,96.42459106445312,83.70365905761719,61.18799884548685,58.20834070184419,52.02703209996538,104.46939086914062,69.207275390625,112.69369506835938,19.602250868369648,34.813934651883926,61.37525150346083,1
51,124.64637756347656,109.64056396484375,97.18244934082031,65.06117536532447,62.170695103580854,55.23077575310519,107.63926696777344,64.89588928222656,128.7823944091797,18.98262068732747,30.27965124047134,65.09689969260495,1
52,137.53213500976562,118.51023864746094,101.39405822753906,62.313309836821084,58.7628719601091,51.38082079748502,107.18414306640625,72.31364440917969,139.7877960205078,12.503655325818757,32.10498469243651,61.930495635522874,1
53,129.02871704101562,111.89505004882812,95.91140747070312,66.89920067582256,62.758671032033234,54.41342785430762,105.35670471191406,74.47920227050781,134.05987548828125,17.052831936546948,31.64793647504172,66.57531913409625,1
54,103.09599304199219,92.26078796386719,81.3685302734375,65.52205736264797,59.265931365493174,49.61021456856564,94.7308349609375,56.74827575683594,106.45179748535156,40.05161844452102,29.467171277935332,65.67788579219656,1
55,142.38987731933594,124.08731079101562,109.46005249023438,62.54863723314617,60.75437709378879,55.669724138804604,107.92942810058594,67.38768005371094,145.97462463378906,11.234277618344516,29.36622344705164,61.641551898227256,1
56,132.84043884277344,118.02116394042969,105.7166748046875,60.3870059845261,57.81454568350905,51.745657655582086,104.463134765625,58.01708984375,136.1358184814453,24.082119935205768,30.835597757150033,59.9821460964608,1
57,133.88682556152344,118.29852294921875,105.11270141601562,60.88154853019239,58.342512113742146,51.87029957810605,105.83489990234375,61.13507080078125,137.41416931152344,20.79188652875325,29.952643682065727,60.43179653549097,1
58,136.39817810058594,121.89253234863281,107.08001708984375,63.880267504078255,61.73028423982743,55.195066235736014,103.87765502929688,60.646759033203125,139.066650390625,21.60705422889319,31.85234155395435,63.62150745464619,1
59,133.7528839111328,118.48304748535156,105.39723205566406,60.887893840876785,58.34888302578197,51.98629578074902,105.81629943847656,60.39024353027344,137.2754669189453,21.558720594439865,30.59970368926583,60.44597010097734,1
60,136.8893280029297,120.71878051757812,107.40089416503906,60.459978507263074,58.12893120381303,51.47643982670806,106.76380920410156,61.22334289550781,140.24169921875,18.57590768587694,29.303381550926684,59.870044795880204,1
61,134.38587951660156,118.79458618164062,105.65599060058594,60.82013267837607,58.53648069999897,52.087557116701625,105.8172607421875,60.82676696777344,137.8260498046875,21.287289029717897,30.38138272396215,60.37192225447724,1
62,135.21241760253906,119.56443786621094,106.56448364257812,60.68733178342597,58.410672302046166,52.126924327156104,106.20912170410156,59.79185485839844,138.43365478515625,21.779190640240245,30.673257402294436,60.22277033496821,1
63,136.0898895263672,119.84989929199219,106.28700256347656,60.61053375507592,58.15629571361982,51.40451661222928,107.2401123046875,62.03395080566406,139.46734619140625,18.12112515523483,29.334813315744018,60.05781771867152,1
64,135.21788024902344,119.2899169921875,105.90180969238281,60.74588286185996,58.42325998076639,51.79515297284943,107.12248229980469,61.95600891113281,138.79696655273438,18.82418828567529,29.574822191025596,60.213977531495395,1
65,135.40802001953125,118.65277099609375,104.79550170898438,60.841707002051045,58.58395861637664,51.68004111537889,107.90567016601562,64.4053955078125,138.9279327392578,14.886961596110238,28.867341701885493,60.32733972663262,1
66,135.809814453125,119.33192443847656,106.18063354492188,60.38900834765892,58.130299795095915,51.60158906309865,107.05906677246094,62.00726318359375,139.04830932617188,18.75490754156784,29.234372531902487,59.88581015367279,1
67,134.33474731445312,118.38575744628906,105.35733032226562,60.58504471172564,58.27071116097115,51.948153844419956,106.46745300292969,60.831390380859375,137.42335510253906,19.49268715591096,29.92645527925901,60.159402186675116,1
68,136.18563842773438,119.87272644042969,106.49822998046875,60.47062203412878,58.114131761148826,51.565046367445426,107.44889831542969,62.054901123046875,139.6451873779297,17.078640015240612,29.43850310173047,59.889342759723924,1
69,134.606201171875,118.78315734863281,105.48307800292969,60.604199783263255,58.16607769252378,51.59992327329642,106.64143371582031,61.35813903808594,137.9805908203125,19.214199732425623,29.740313610338962,60.14176257564804,1
70,135.46470642089844,119.49757385253906,105.98374938964844,60.99512179095113,58.65650176401533,52.044987466755465,107.65907287597656,62.187255859375,139.08338928222656,17.430974214882372,29.590043572988076,60.4307484248505,1
71,136.12979125976562,119.95262145996094,106.6092529296875,60.49266373416424,58.21087221531635,51.847400906791286,107.14839172363281,61.31340026855469,139.2289276123047,18.70214265613801,29.782752226723904,59.98288462335856,1
72,136.93716430664062,120.32278442382812,106.71176147460938,60.66641516418211,58.16093162041006,51.254912525110974,107.30215454101562,62.673431396484375,140.55738830566406,17.410820455737788,28.958593544172217,60.01657513396519,1
73,134.7190704345703,118.81776428222656,105.89720153808594,60.91242182356793,58.36491154068476,51.9220158338695,107.17388916015625,60.700103759765625,138.17141723632812,20.23097083120014,30.176127839659678,60.40085723202537,1
74,135.7692413330078,119.46096801757812,106.03010559082031,60.94679181420827,58.44395750952738,51.721164738058725,107.48707580566406,62.7427978515625,139.5092010498047,18.485503028671232,29.441113318815297,60.34052898380789,1
75,121.19754028320312,106.14591979980469,92.1737060546875,61.77507376622743,59.09402829757408,52.87119988824332,105.56329345703125,65.84860229492188,122.8916015625,17.445568538000654,31.746371764956123,61.941348228660765,1
76,121.17292785644531,106.01844787597656,91.70175170898438,61.751532928170505,59.112900212775216,52.730031713342534,106.09861755371094,67.32951354980469,123.08538818359375,14.69241400651514,31.409704984014095,61.929547325206386,1
77,121.28813171386719,104.95826721191406,89.60746765136719,61.99646013169285,58.9953457384496,52.49231323722479,106.48896789550781,72.14263916015625,123.1434326171875,10.130905895784096,31.99252818832136,62.169821673292695,1
78,120.7481689453125,105.57810974121094,90.89471435546875,62.20325449439212,59.603151572989674,52.8297036988811,106.1978759765625,68.54353332519531,122.81599426269531,14.324634692121931,30.889837565298638,62.413985254434664,1
79,122.37651062011719,106.74270629882812,92.25785827636719,61.744668534328305,59.01336020980435,52.646876984338164,106.23976135253906,68.00480651855469,124.18528747558594,14.25125043227706,30.847607399811206,61.88537523668399,1
80,122.91468811035156,105.34915161132812,89.19837951660156,62.50184274886265,59.15354707232901,52.26710892592606,107.10639953613281,76.05426025390625,125.02484130859375,7.438141175949752,31.06374402398617,62.63394357723566,1
81,120.57939147949219,105.56712341308594,90.49629211425781,61.79726104668305,59.40362317939869,52.77126561196626,105.97903442382812,68.90412902832031,122.34599304199219,12.544814194677846,31.057871948236862,62.00186592589316,1
82,104.70672607421875,91.50286865234375,78.94316101074219,60.697757976817144,54.596234037410575,45.42508428600682,97.31341552734375,61.97792053222656,106.08309936523438,32.209221291961775,32.05148395096578,60.679180223621444,1
83,106.17625427246094,92.8360595703125,79.82171630859375,61.13232266762859,55.206088140031866,45.824287666798696,98.26106262207031,62.57630920410156,107.56704711914062,30.909703935126302,31.581479340046123,61.154536799315984,1
84,103.91778564453125,91.0406494140625,78.36045837402344,60.73464445591555,54.70985616004552,45.56334693099863,97.56842041015625,62.324005126953125,105.48298645019531,31.996907371538057,32.245266843561296,60.779957990301334,1
85,104.03321838378906,91.218994140625,78.54704284667969,60.6020286451625,54.48494281423693,45.20942360312966,97.73976135253906,61.47540283203125,105.50559997558594,31.636550815498854,31.96321527279493,60.67269008906874,1
86,104.06314086914062,91.25448608398438,78.66453552246094,60.56643367601104,54.538083785777296,45.35343985224262,97.3189697265625,61.071685791015625,105.44024658203125,31.592500597561063,32.38605919437416,60.603295789378485,1
87,104.81480407714844,91.57518005371094,78.65199279785156,60.98552385467028,55.009101196207546,45.72252326038911,97.95863342285156,62.8238525390625,106.24862670898438,31.067839406268305,32.07900036329582,61.05641478237925,1
88,104.27420043945312,91.09991455078125,78.21864318847656,60.88617262163538,55.054163083234975,45.87820066868973,97.91018676757812,63.12005615234375,105.70442199707031,30.966866132775447,32.30249184794713,61.006510822781536,1
89,104.92532348632812,91.79170227050781,79.14027404785156,60.848945137496344,54.8071483443437,45.647254421849105,97.56527709960938,61.91485595703125,106.29278564453125,31.895391365605004,31.9438405521693,60.84285368621027,1
90,104.68382263183594,91.75520324707031,79.07745361328125,60.62981812371397,54.70471628080372,45.51390129020568,97.8875732421875,61.67787170410156,106.14628601074219,31.449504679710422,31.954318473075826,60.672882558171814,1
91,104.50389099121094,91.65304565429688,78.81669616699219,60.59365065744848,54.595196510837816,45.349276726125794,97.04020690917969,61.86785888671875,105.96745300292969,32.061274765380304,32.02850970985059,60.62543159595576,1
92,103.60832214355469,90.98544311523438,78.70509338378906,60.19157457939125,54.12070934216096,45.076954013547464,96.63130187988281,60.361572265625,105.02613830566406,32.837137362117986,32.43815484148518,60.207848992791476,1
93,104.36752319335938,91.52995300292969,79.00932312011719,60.488925876999375,54.46524104163926,45.308037109083244,97.29913330078125,61.6231689453125,105.85212707519531,32.05330695191247,31.89092638372367,60.45648645773198,1
94,125.56607055664062,106.41252136230469,91.56880187988281,57.10580020372806,54.14301555037674,48.84403112365672,106.38888549804688,72.58523559570312,126.06239318847656,13.344689287530713,29.637376445115297,57.108001099540765,1
95,103.82637023925781,91.03390502929688,78.66976928710938,60.34180357826782,54.24939789511208,45.00394357091472,96.68096923828125,60.97529602050781,105.30490112304688,33.00638072542682,31.88068150868978,60.28655017080154,1
96,115.39302062988281,98.08567810058594,84.42782592773438,62.50698227204797,59.03004982369475,52.54808510709809,105.824462890625,74.03890991210938,116.93968200683594,16.835983097519165,32.364362294228805,62.77778728353875,1
97,114.08963012695312,98.64729309082031,82.17018127441406,60.48916901197025,57.18461322170247,50.229233274757156,105.41778564453125,75.054443359375,114.4466552734375,8.832110747317419,35.25500014449295,60.57482488789813,1
98,97.72879028320312,88.86375427246094,81.14765930175781,58.260654705347804,52.27753602101839,44.26191095958331,85.78245544433594,50.91462707519531,100.21376037597656,44.617727071418834,28.922207730626564,57.100686330180295,1
99,107.372802734375,93.5645751953125,80.17915344238281,61.82461496193531,58.088231649930826,51.1801620734002,101.109130859375,68.1767578125,108.22669982910156,24.70754584941298,35.14428451704178,62.048743858273504,1
100,113.9227294921875,94.84027099609375,74.82510375976562,58.18861798839599,51.69755660531515,40.68725348459398,105.54922485351562,86.46513366699219,114.26667785644531,5.500181993591165,25.869260976866215,58.27030784292596,2
101,112.48432922363281,93.99638366699219,74.70242309570312,57.193792866141074,51.18734530924492,40.648250305734805,105.36372375488281,84.75880432128906,112.75003051757812,5.680940527690585,27.24459937095477,57.26263754676818,2
102,113.62644958496094,94.59011840820312,74.55116271972656,58.224770266296545,51.66668507312948,40.661135230890714,105.48526000976562,86.67570495605469,113.99111938476562,5.5469654498146905,25.841706092371524,58.311866072400825,2
103,113.96131896972656,95.20802307128906,75.50469970703125,57.56670125813809,51.50835951154683,40.71084727468725,105.48919677734375,85.12301635742188,114.24870300292969,5.791281877993873,26.374112008030426,57.634562977219865,2
104,112.79608154296875,93.919189453125,74.16792297363281,57.862801020775976,51.3884853701672,40.43341072222034,105.51705932617188,86.05894470214844,113.08952331542969,5.536266990696998,26.074754294773918,57.935948457218835,2
105,108.60223388671875,87.91629028320312,68.30888366699219,54.089783949242815,46.8675558490871,35.926265709213034,106.19284057617188,92.70283508300781,108.82545471191406,4.619683389752668,25.59866921817619,54.16409607701275,2
106,112.47117614746094,93.4736328125,73.77267456054688,57.757688273368174,51.18899737952133,40.092817060950686,105.70254516601562,86.27195739746094,112.79170227050781,5.622701102855444,25.819284770377532,57.8410689450775,2
107,107.88650512695312,87.1953125,67.77755737304688,54.140472783585835,46.848498693490534,35.75535473638304,106.30783081054688,92.52546691894531,108.0440673828125,4.920826744194001,25.853017267364837,54.19442289218101,2
108,107.25062561035156,86.77165222167969,67.49040222167969,54.21452957647925,46.82530304614617,35.76990258348309,106.23793029785156,92.1090087890625,107.42042541503906,4.88750548358518,25.872444429465535,54.27472612246543,2
109,106.87913513183594,86.35148620605469,67.15904235839844,54.153318490416304,46.69232479881305,35.63535547596449,106.24925231933594,92.31559753417969,107.09385681152344,4.834150428593073,26.10481833233461,54.23075105928918,2
110,107.37545776367188,86.81378173828125,67.54582214355469,54.13773631113033,46.815838869426074,35.821786023932994,106.31387329101562,92.35260009765625,107.56651306152344,4.801818290916879,25.928474085182426,54.20440249275543,2
111,106.00082397460938,85.74272155761719,66.76211547851562,54.19722363381758,46.6589452850432,35.607821503346756,106.20832824707031,91.68589782714844,106.18440246582031,5.141252298415708,26.563800291810168,54.262739733106955,2
112,107.39157104492188,86.72076416015625,67.29383850097656,54.332452864966534,46.88012699567806,35.69316792056782,106.31338500976562,92.89010620117188,107.59603881835938,4.789610010679804,25.60466113120802,54.40417729378984,2
113,106.93904113769531,86.35047912597656,66.97846984863281,54.407553489092614,46.86262708530494,35.68250323768043,106.25392150878906,92.87846374511719,107.14268493652344,4.6280466174565325,25.741434384056962,54.4818564850064,2
114,106.47601318359375,85.85943603515625,66.65524291992188,54.29877136592904,46.706514768296344,35.56142957496381,106.34095764160156,92.84831237792969,106.67169189453125,4.812928497655825,25.9072451184984,54.36926269048196,2
115,115.94277954101562,95.85569763183594,75.55203247070312,59.28908301479362,52.46188341659668,41.4418627380825,105.87451171875,88.25511169433594,116.485595703125,6.019588264725072,27.37608405978141,59.39160109231945,2
116,114.71975708007812,94.33775329589844,73.93132019042969,59.8321276576276,52.46588898804476,41.022806267196124,105.94233703613281,89.56488037109375,115.27095031738281,6.241587467811393,26.88266722952513,59.947032403261936,2
117,114.25103759765625,93.91114807128906,73.55900573730469,59.855294752916784,52.398970641184,40.89584329180136,105.93452453613281,89.47369384765625,114.77156066894531,6.172278028752213,27.03484798359544,59.96736313223678,2
118,115.04496765136719,94.76034545898438,74.29522705078125,59.89290680581122,52.519263809311575,41.085290157267316,105.90826416015625,89.0406494140625,115.59640502929688,6.394444729831955,27.03416872280965,60.002780203051564,2
119,118.16136169433594,97.94880676269531,77.37078857421875,59.234705319874024,52.37505174827315,41.41137163151616,105.71022033691406,87.21006774902344,118.7764892578125,6.161301507585034,27.150970261042524,59.32800206341689,2
120,118.18342590332031,97.49150085449219,76.66372680664062,60.09095330434445,52.69550263847159,41.06446742370529,106.08271789550781,88.16217041015625,118.92457580566406,6.3160989439589965,26.808603839449933,60.20256133580285,2
121,119.02032470703125,98.35671997070312,77.39118957519531,59.78149387563,52.57838482600364,41.09527980919635,105.94746398925781,87.84466552734375,119.70750427246094,6.249113851382149,26.742925459260686,59.87577193676742,2
122,120.95942687988281,100.26094055175781,79.38125610351562,59.28660864015934,52.70241720539148,41.57643055705436,105.91259765625,87.15632629394531,121.66645812988281,6.579856789575487,26.877797659706243,59.360776990481284,2
123,119.34616088867188,98.89015197753906,78.38392639160156,59.0258239861887,52.3672358989114,41.38179610812259,105.93299865722656,86.8134765625,119.99287414550781,6.621844764173255,27.308175501882914,59.109380895027876,2
124,121.5955810546875,100.90318298339844,79.93778991699219,59.19032975683547,52.74064585053826,41.70748205037941,105.8907470703125,86.88490295410156,122.22373962402344,6.152433963901376,26.816365799935006,59.24969743815794,2
125,111.34329223632812,90.75907897949219,72.59970092773438,53.70326487971898,46.62449062333142,36.31630951884785,106.76223754882812,86.62013244628906,111.46022033691406,5.711460071270655,24.591908545300562,53.734670366666826,2
126,117.50225830078125,98.197509765625,78.81138610839844,58.47430607727156,52.16025606853047,41.59327190418425,105.90570068359375,83.75537109375,117.98123168945312,6.433489665768517,25.73973756283649,58.55353215001386,2
127,126.25419616699219,104.58354187011719,83.71176147460938,58.9927477948751,51.44516755156194,39.64434345670297,106.31672668457031,83.13084411621094,126.49980163574219,5.65536334152492,25.672752587097232,58.99972172007754,2
128,106.11250305175781,90.87638854980469,72.88099670410156,51.56973131036943,47.68528598408722,40.339104232506145,105.60356140136719,79.05764770507812,106.25523376464844,12.554606754835802,36.869805274776155,51.60684523382609,2
129,94.43721008300781,75.66427612304688,57.26646423339844,56.21682637502966,50.27288257925989,40.04663795239069,106.04902648925781,113.05392456054688,94.5362548828125,5.168843342192186,40.018544939385265,56.27095446536203,2
130,117.56103515625,98.48988342285156,80.89643859863281,50.50540915640031,45.92773388374265,37.72021807755588,107.40863037109375,79.06001281738281,118.17420959472656,12.584050234009931,30.787807382115947,50.592583427008975,2
131,119.392578125,99.52726745605469,79.89265441894531,59.3981574585151,52.678930527998865,41.631515006609646,106.47578430175781,82.52871704101562,119.88008117675781,8.335889513472333,27.98660719722263,59.45832641889109,2
132,92.3818359375,73.45220947265625,55.500579833984375,56.17527058276891,48.27215926250165,37.25638069506784,105.94601440429688,107.15310668945312,92.4110107421875,6.421236993762647,34.999447132098844,56.16739119234042,2
133,120.75357055664062,101.26536560058594,81.73333740234375,58.84965551652967,52.76862025033811,42.25975362920611,106.13468933105469,81.25599670410156,121.25149536132812,8.627738272295518,28.63267131597165,58.89424545770537,2
134,120.49107360839844,100.3521728515625,80.35040283203125,59.78446174484064,53.06468598417434,41.8641076066014,106.37022399902344,83.45399475097656,121.06207275390625,8.628258356794944,27.95359643557655,59.83886207804664,2
135,117.89494323730469,98.22221374511719,78.93360900878906,59.22895325660002,52.52790409231797,41.45150315540718,106.62837219238281,82.48417663574219,118.47993469238281,8.56228080947483,28.441682167784187,59.30890770717824,2
136,118.79461669921875,99.10906982421875,79.68255615234375,59.16416740858382,52.47098057036511,41.52951873283543,106.42608642578125,82.16886901855469,119.32095336914062,8.657672388008075,28.18788924910842,59.22892509607447,2
137,120.66567993164062,100.23797607421875,80.29425048828125,59.56943967691798,52.78185803893603,41.478073702218026,106.51277160644531,83.47378540039062,121.14826965332031,8.553862786807018,27.839170675125214,59.614264045258125,2
138,120.41523742675781,100.34025573730469,80.58091735839844,59.26885366299003,52.68637451378918,41.63895269845856,106.30979919433594,82.83766174316406,120.96308898925781,8.881703724841788,28.22517205571203,59.322609970524574,2
